origin	raw_sha256	normalized_sha256	basename	encoding	classification	markers
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mc_2ddc111.zip![13]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mc_2ddl100.zip![8]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mc_2dra100.zip![5]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mge_diz1.zip![8]:ADDY.BBS	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	addy.bbs	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mge_diz1.zip![9]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mge_dizz.zip![5]:PCM.NFO	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mge_dizz.zip![6]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mge_join.zip![17]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mge_onra.zip![7]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/ml200b3.zip![50]:ARCHIVES.BBS	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	archives.bbs	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mliner20.zip![9]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mlogv112.zip![63]:PCMICRO.BBS	99b85068035b8ec1ff5cd9b9977137ce7ea8116676a079778ecea3dfe43b9342	fc38363f2722797b381a39e495b592beb19df057be99632ec875cab83fc901a8	pcmicro.bbs	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mmd262.zip![20]:1	cd07e38fe4c925c470a1c33c41d230c7085d20392a1f60a2c110f0c42121826d	ffac4893a08efb68f798dc96c5247f81fdaf44700e6d3b7e73c51a519addf749	1	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_21pause.zip![11]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_21wall.zip![8]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_dl1o1.zip![7]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_lam.zip![6]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_lastc.zip![4]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_mail2.zip![6]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_mails.zip![6]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_nup.zip![5]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_oline.zip![9]:PCMICR0.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicr0.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_order.zip![11]:PCMICR0.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicr0.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_ordrx.zip![9]:PCMICR0.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicr0.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mp_req.zip![7]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mpdlamer.zip![7]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mpenter.zip![4]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mphandle.zip![5]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mpmailny.zip![6]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/mprequpd.zip![5]:PCMICRO.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicro.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/ms_21nms96.zip![5]:PCM.805	5805b019fddfa7d4f63486cee43ae4f1a8a2556fa73a65f2cb0b326c24494a0b	eca78c2652febf2591e5d207174673904309fd016abfa09a29c31479d62752fa	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/ms_2d100ba.zip![3]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/msgtrunc.zip![2]:PCMICR0.NFO	aeca336a237b65122d7bb2c4e781637ee08036240ba6f1b23d04b90ceacdd273	a6665b8c998485cbf6463e274f019457d60c904ea16633e0b19fc1e9b54875e3	pcmicr0.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/msh_2dhydr.zip![11]:PCM.NFO	5805b019fddfa7d4f63486cee43ae4f1a8a2556fa73a65f2cb0b326c24494a0b	eca78c2652febf2591e5d207174673904309fd016abfa09a29c31479d62752fa	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/ncmfad12.zip![8]:PCMICR0.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicr0.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/ncmpag16.zip![9]:PCMICR0.NFO	51af4b6ad1e2561ec7cb44d27a4b23e89904cf31f29096598d6a85770905fa0e	c2bdad322b0fa683eb255b54223391063ccfd76ad3f5f3431220d2b22b8383de	pcmicr0.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/ndn_2drtio.zip![6]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/new2lion.zip![4]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/new2mail.zip![10]:PCM.NFO	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/new2mail.zip![9]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/newfileg.zip![4]:JUSTSAY.NO	cd07e38fe4c925c470a1c33c41d230c7085d20392a1f60a2c110f0c42121826d	ffac4893a08efb68f798dc96c5247f81fdaf44700e6d3b7e73c51a519addf749	justsay.no	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/newm20.zip![5]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/newmsg11.zip![4]:PCMICRO.BBS	99b85068035b8ec1ff5cd9b9977137ce7ea8116676a079778ecea3dfe43b9342	fc38363f2722797b381a39e495b592beb19df057be99632ec875cab83fc901a8	pcmicro.bbs	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/news.zip![14]:PCM.NFO	cd07e38fe4c925c470a1c33c41d230c7085d20392a1f60a2c110f0c42121826d	ffac4893a08efb68f798dc96c5247f81fdaf44700e6d3b7e73c51a519addf749	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/newuser.zip![3]:PCM.NFO	cd07e38fe4c925c470a1c33c41d230c7085d20392a1f60a2c110f0c42121826d	ffac4893a08efb68f798dc96c5247f81fdaf44700e6d3b7e73c51a519addf749	pcm.nfo	cp437-inferred	doc-like	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/niven020.zip![10]:PCM.805	325dccb7a078d40293f736e3be2d98dd054453762f939e9d25cf271233e530a6	e9ae62a2b387d61a0d2d339134f2941b9ac284e419844b9b63128e648fda2b7c	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dadd.zip![3]:CHECK.OUT	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	check.out	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dadd.zip![4]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dbbs.zip![5]:FAST.GO	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	fast.go	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dbbs.zip![6]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dfdl1.zip![5]:LIVE.NOW	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	live.now	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dfdl1.zip![6]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dfhd.zip![3]:NAIL.IT	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	nail.it	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dfhd.zip![4]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dlin1.zip![117]:PACIFIC.WHQ	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	pacific.whq	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dlin1.zip![118]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dmw1.zip![10]:HONOR.USA	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	honor.usa	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dmw1.zip![11]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2doei_21.zip![3]:KILL.PIG	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	kill.pig	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2doei_21.zip![4]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dplas.zip![3]:DEATH.INC	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	death.inc	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dplas.zip![4]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dqzp2.zip![5]:GRIP.GET	be1790a75c9b5b9eb55bdb099188b34e1b02669847dc2ed155929a085c376306	20db51ba6f390ac36914c2810febfbb9099d21d5fd7a73fa180ef0e399e7e2a1	grip.get	cp437-inferred	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/UG-RA-Others/nlb_2dqzp2.zip![6]:PCM.805	802edc2ac3263bc29b3fd6b83b81d50d8d25f6fb9e16495ea5f08ff376b672bc	d94e062fa575bea31532fb513180ec1b7a19f1d654c749a07cc4d1443664d10b	pcm.805	cp437-inferred	candidate-other	pacific-coast-micro
